,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,main_artist,song_name
1871,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,0YammaEkYSeo9vQYZ1OwS6,198947,4,Mike Posner,Cooler Than Me - Single Mix
1872,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,5p1ex0pXv6jSPJ6QbumQpD,152913,4,3OH!3,STARSTRUKK (feat. Katy Perry)
1873,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,37eGbhE1xVFSvcKkqGb6i1,224681,4,Kelis,Trick Me
1874,0.736,0.868,8,-3.01,0,0.0454,0.166,1.48e-06,0.0419,0.613,94.026,4au7FRcgZzChASRYu279xH,181280,4,M People,Moving on Up
1875,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,1OUPXna2MCgAt3VNmXJBtg,193440,4,Black Eyed Peas,Shut Up
1876,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,1tNJrcVe6gwLEiZCtprs1u,177667,4,Black Eyed Peas,Don’t Stop The Party
1877,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,7Feaw9WAEREY0DUOSXJLOM,163805,4,Salt-N-Pepa,Let's Talk About Sex
1878,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,4ofwffwvvnbSkrMSCKQDaC,201287,4,Yves Larock,Rise Up - Radio Edit
1879,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,7DHApOHsIFo7EyfieArYGE,177391,3,Alcazar,Crying at the Discoteque - Radio Edit
1880,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,6tXnRSvuNgOq4QcxpIN54r,224467,4,Paul Johnson,Get Get Down - Radio Edit
1881,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,2H7PHVdQ3mXqEHXcvclTB0,379267,4,Massivedrum,The Bomb 2K17
1882,0.705,0.836,9,-6.582,1,0.0355,0.0576,0.00143,0.174,0.551,102.082,72qwRwnHNGCnn8sFlVOwr4,172133,4,Riton,"Money (feat. Kah-Lo, Mr Eazi & Davido)"
1883,0.716,0.758,11,-12.283,0,0.0455,0.0735,4.23e-05,0.0767,0.956,115.119,0UbthLGoFUTNI0gAZUypiq,229107,4,Supafly Inc,Moving Too Fast
1884,0.674,0.731,8,-5.211,1,0.133,0.0232,7.99e-06,0.0856,0.507,139.898,47uhrF6IvyE2eUyyfLAEzf,219120,4,Ann Lee,2 Times - Original
1885,0.757,0.74,10,-5.258,0,0.0326,0.0304,0.000757,0.0606,0.672,140.003,1gTJIOpP63p5UL7DIhvpW6,235813,4,Whigfield,Saturday Night - Radio Mix
1886,0.73,0.752,8,-8.131,1,0.0426,0.000481,0.0719,0.176,0.774,127.489,0r1veUx7ezhSwTZESVYEIt,347507,4,Twenty 4 Seven,Slave To The Music
1887,0.752,0.681,11,-6.684,0,0.299,0.0195,0.0,0.0353,0.648,73.241,7eeLYvJsK5QiDeX1loY9rW,195619,4,Captain Hollywood Project,Flying High - Radio Mix
1888,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,41on8RwRh22IHcChAN2gm8,284733,4,Maxx,Get A Way
1889,0.775,0.796,1,-3.745,1,0.0624,0.0045,0.0,0.243,0.649,107.993,3hQsKiuqpoxPnYhOytrJIJ,189213,4,Ice Mc,Think About the Way
1890,0.552,0.759,8,-3.019,1,0.269,0.0685,0.0,0.0425,0.676,96.002,0BATGJ28ZHGukmxjV2EWOW,243773,4,Jesse McCartney,Beautiful Soul
1891,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,6120uJUyg6QDzaAJUosTx5,250520,4,Backstreet Boys,I Want It That Way
1892,0.834,0.808,11,-2.597,1,0.0542,0.0569,0.00052,0.222,0.829,104.026,4gqMVEJSaL5nNeKj5WmVoT,198453,4,Backstreet Boys,As Long as You Love Me
1893,0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,3OTSBoYKO7HzGVj8Bu2OH9,228112,4,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit
1894,0.532,0.287,7,-9.237,1,0.0373,0.837,0.0,0.124,0.269,99.515,5bW5vI95PKBWAn8IWXCOcf,231040,4,Aaron Carter,I Want Candy
1895,0.689,0.685,3,-5.153,1,0.0478,0.0921,0.0,0.119,0.398,160.067,79EAVfOpzgfHx3IE2BVFQv,294200,4,Spice Girls,Spice Up Your Life
1896,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,1QhSB9L9M5eZQhW4RNOhXK,206093,4,Kelly Clarkson,Since U Been Gone
1897,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,480dDrqG7LO6qDaphHeXlM,210133,4,All Saints,Never Ever
1898,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,4YwbSZaYeYja8Umyt222Qf,175747,4,Hanson,Where's The Love
1899,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,1NCuYqMc8hKMb4cpNTcJbD,322133,4,B*Witched,C'est La Vie
1900,0.676,0.824,0,-5.752,1,0.0449,0.0271,0.0152,0.363,0.696,122.221,4Sqc0kPuZpfI0T2TZBu8JT,187733,4,Take That,Back for Good - Radio Mix
1901,0.937,0.459,11,-8.234,1,0.104,0.00526,0.00426,0.198,0.751,114.997,5LLwMjXNTEzdkwKpm2JzVh,296447,4,TLC,No Scrubs
1902,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,2mKouqwAIdQnMP43zxR89r,267093,4,TLC,Waterfalls
1903,0.811,0.797,5,-5.428,1,0.165,0.0617,0.0,0.112,0.541,97.988,7sKDftgGirHWTVFMtJoDoh,171133,4,Jennifer Lopez,Get Right
1904,0.354,0.734,2,-8.452,0,0.471,0.142,4.41e-05,0.144,0.259,191.141,1UQKfmCH2wxVXTAVMUXiEj,195173,4,Leona Lewis,Bleeding Love
1905,0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,5JOVSWohrjXW0BFTboh8XO,188467,4,Natasha Bedingfield,These Words
1906,0.76,0.411,6,-16.373,1,0.0588,0.00606,0.4,0.0491,0.402,118.785,6tYhUkkjnsR0wRfHAM7cQD,345627,4,Enrique Iglesias,Hero
1907,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,6v3KW9xbzN5yKLt9YKDYA2,190800,4,Ricky Martin,Livin' la Vida Loca
1908,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,0hVXuCcriWRGvwMV1r5Yn9,219947,4,J-Kwon,Tipsy - Radio Mix
1909,0.457,0.835,1,-4.359,0,0.0385,0.00122,0.522,0.0929,0.185,170.455,5rDgjcCHR1OqK8txXcccbR,223907,4,Destiny's Child,Bootylicious
1910,0.728,0.652,10,-9.177,0,0.0245,0.244,1.59e-06,0.125,0.718,98.706,0DUtmZD5TK6JwChuMql5ac,228293,4,Destiny's Child,Survivor
1911,0.594,0.811,2,-5.911,1,0.0319,0.286,0.0,0.0998,0.668,139.111,5opXus6JIe9UD94Qk24RYB,184088,4,Destiny's Child,"Jumpin', Jumpin'"
1912,0.816,0.619,0,-10.728,0,0.0387,0.00376,0.0376,0.0607,0.975,122.984,0bzYhAZWzUwGBnewuYzlvB,242613,4,Destiny's Child,"Independent Women, Pt. 1"
1913,0.673,0.703,7,-9.505,1,0.0458,0.0128,0.0363,0.117,0.85,90.597,4v6jYYLoi6dN8GPFNI3qi2,241240,4,Destiny's Child,"Bills, Bills, Bills"
1914,0.521,0.31,7,-9.981,1,0.0245,0.568,0.0,0.0886,0.407,78.882,0sB2nLP93xtE8k9NZyqigI,233093,3,Shaggy,It Wasn't Me
1915,0.657,0.368,7,-11.849,1,0.164,0.0649,0.0,0.263,0.379,84.895,4PqVha6t9Is3ogvnGTc88d,188400,4,Shaggy,Angel
1916,0.666,0.881,4,-10.404,0,0.208,0.00083,0.000272,0.286,0.769,105.275,1YefnwGwQPRbzIWvGNnhyw,193533,4,Vanessa Carlton,A Thousand Miles
1917,0.565,0.636,11,-8.898,0,0.0291,0.181,0.0,0.126,0.511,134.297,0ef0eSmDt5q6v07yXFUrAB,291200,4,Jennifer Paige,Crush
1918,0.56,0.486,0,-9.895,1,0.0302,0.495,0.0,0.251,0.303,88.007,50q2cBH9AC31uzyNiVaxKH,201213,4,LeAnn Rimes,Can't Fight The Moonlight
1919,0.582,0.867,1,-10.172,1,0.0964,0.01,0.000208,0.119,0.895,184.951,2jHTtZeYNWUrxECSjcPRFS,209867,4,Michael Jackson,You Rock My World
1920,0.91,0.416,9,-10.167,1,0.235,0.024,0.0,0.0404,0.619,101.634,4tSOVCcjqwVPqYbzCwfzJZ,229373,4,Lou Bega,Mambo No. 5 (A Little Bit of...)
1921,0.71,0.853,8,-10.224,0,0.0542,0.177,2.68e-06,0.0726,0.958,103.179,26HYvZQZAC1eovyDiD2YyV,221707,4,Natalie Imbruglia,Torn
1922,0.631,0.717,11,-10.109,0,0.0485,0.111,0.0,0.079,0.615,171.978,2tbgEyC2ipS6njNFy1kocY,182027,4,Destiny's Child,Bug a Boo (H-Town Screwed Mix)
1923,0.666,0.856,0,-9.143,0,0.0323,0.0782,0.0,0.252,0.856,152.929,4dEAI9nLRelqkA0AtrynEB,242333,4,Deep Blue Something,Breakfast At Tiffany's
1924,0.845,0.817,11,-10.101,1,0.0504,0.0992,0.0238,0.283,0.961,133.241,27HI42F9hx6UzSRR2eyxp8,230373,4,Blackstreet,No Diggity
1925,0.546,0.681,2,-9.036,1,0.0361,0.395,0.0,0.371,0.58,139.182,4i2Esd3FbQbxSJVlHP2TSK,183413,4,No Doubt,Don't Speak
1926,0.766,0.776,1,-9.385,0,0.0447,0.0243,0.000175,0.055,0.846,130.001,5jdbggDnzpanlpxz33ab93,220280,4,La Bouche,Be My Lover
1927,0.727,0.628,10,-9.862,1,0.0252,0.337,0.0,0.0774,0.889,95.999,5ef52b7khaHUE49bN0wTct,235453,4,Avril Lavigne,Complicated
1928,0.703,0.985,9,-11.688,0,0.0389,0.0589,0.0792,0.141,0.376,132.879,76KcE6DvrCvXBWxjIvNaus,257360,4,Aqua,Doctor Jones - Original Version
1929,0.935,0.626,7,-10.36,1,0.0483,0.0102,0.0,0.2,0.566,103.694,2YvHyTsLIFaWFIPyFx9UoJ,229693,4,Smash Mouth,I'm A Believer - Radio Edit
1930,0.673,0.81,11,-8.83,0,0.0397,0.0234,0.00208,0.0991,0.907,113.522,1h3R9vQjdmszEw2zWUcnuQ,227907,4,Good Charlotte,Lifestyles of the Rich & Famous
1931,0.547,0.732,8,-10.367,0,0.0806,0.0197,0.0,0.654,0.53,135.119,6ES7eU1MQL25kZLnvyFEfX,181800,4,Darude,Sandstorm - Radio Edit
1932,0.628,0.802,0,-9.084,1,0.0953,0.00631,4.82e-06,0.59,0.555,135.272,2gaVl9yMkkC8CAZwBhmwOR,210773,4,P!nk,Get the Party Started
1933,0.561,0.748,0,-4.509,0,0.0417,0.00814,0.0,0.168,0.28,129.087,3IPZo0QMXcC7XK9ZsySkXb,245787,4,Vengaboys,"Boom, Boom, Boom, Boom!!"
1934,0.545,0.881,1,-5.349,0,0.13,0.00313,1.37e-06,0.349,0.678,127.975,6EzJK0TiJJZ9pk7DzK0gVM,232560,4,Michael Gray,The Weekend - Radio Edit
1935,0.578,0.843,9,-5.132,0,0.331,0.422,2.42e-06,0.229,0.303,127.826,71FLhu25n6U8C0JeKnLHhq,212493,4,The Shapeshifters,Lola's Theme - Radio Edit
1936,0.438,0.757,8,-6.06,0,0.204,0.0956,0.0,0.0423,0.375,140.079,0kv6KPQvBwc5P9KPsbGlbm,246933,4,Madison Avenue,Don't Call Me Baby
1937,0.687,0.818,7,-6.709,0,0.0416,0.0546,0.0,0.366,0.621,130.028,661tNhLN1RdEk6tVQBVfZx,216667,4,Armand Van Helden,aNYway
1938,0.8,0.742,6,-8.544,0,0.0428,0.125,0.0,0.157,0.478,127.978,3MvVK3RT8Pe8JsZper68SU,251187,4,Basement Jaxx,Red Alert (Jaxx Radio Mix)
1939,0.746,0.937,5,-6.4,1,0.0533,0.143,4.71e-05,0.118,0.865,115.006,63cDBxNP5y1wqNh2WMig8T,180347,4,Junior Jack,My Feeling - Kick 'N' Deep Mix
1940,0.609,0.769,6,-8.506,0,0.0444,0.00922,1.65e-06,0.446,0.566,124.866,4DkOSPIkeDoP2nhP4W8TZ9,201920,4,Roger Sanchez,Another Chance - Radio Edit
1941,0.827,0.719,0,-8.435,1,0.107,0.0634,1.11e-06,0.196,0.815,133.032,2oV7Tt5HT1fK56bQc1iBOx,169960,4,Daft Punk,One More Time
1942,0.674,0.619,7,-9.8,0,0.106,0.0336,1.11e-05,0.101,0.716,101.997,7F65dfBDeM0q1snbMYgj7S,193573,4,Atomic Kitten,Whole Again
1943,0.714,0.693,7,-9.13,1,0.0865,0.0647,0.0,0.0787,0.962,90.953,5YTPxoIhGAblShReOltS4Y,221253,4,Avril Lavigne,Complicated
1944,0.688,0.563,2,-10.347,1,0.0341,0.14,0.0,0.183,0.929,128.002,36eADqaof8uS2qiQlAhSQS,208547,4,Christina Aguilera,Car Wash (Shark Tale Mix)
1945,0.73,0.785,8,-8.508,1,0.0305,0.25,0.00876,0.362,0.552,100.008,00V6mIKPWx8wkbheJ3rI3S,207640,4,All Saints,Pure Shores
1946,0.834,0.569,3,-8.979,0,0.0603,0.00181,7.96e-06,0.194,0.798,101.798,5Q1x1uLXfqPyf33MHdEv9B,201000,4,Black Eyed Peas,Where Is The Love?
1947,0.534,0.748,11,-9.353,1,0.264,0.167,0.00193,0.151,0.415,159.804,5DFsqD790BnC5t4Akv031j,205653,4,Alphabeat,Fascination
1948,0.548,0.901,4,-4.268,1,0.067,0.0202,0.0,0.357,0.916,179.962,7rC8qqr5294IgSnBJDheA2,182373,4,Mando Diao,Dance With Somebody - Radio Version
1949,0.639,0.727,2,-8.357,1,0.0404,0.000217,0.000768,0.399,0.382,98.986,5kratxRdb8XNxaua76fTwA,238133,4,Junior Jack,Stupidisco
1950,0.711,0.837,0,-9.895,0,0.0459,0.115,0.000841,0.524,0.96,128.007,1HdxAcIwBnhdEhxuJ8NYdi,229507,4,Lasgo,All Night Long - Radio Edit
1951,0.72,0.929,8,-4.364,0,0.0945,0.436,0.11,0.0964,0.426,130.04,179Xd02vVNk4zsX1LAZbsv,203250,4,Freemasons,Love On My Mind (feat. Amanda Wilson)
1952,0.575,0.956,11,-5.027,1,0.095,0.0288,0.0,0.145,0.83,129.99,3BF4hzmBj1sF8bKIJxEvvJ,202440,4,Kosheen,Hide U
1953,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,3XVozq1aeqsJwpXrEZrDJ9,254467,4,Dizzee Rascal,Bonkers
1954,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.9e-05,0.289,0.59,102.034,40NRm1ZLvZpUSCUXAGGZ8J,197693,4,Stromae,Alors On Danse - Radio Edit
1955,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,27QvYgBk0CHOVHthWnkuWt,316813,4,Frankie Knuckles,Move Your Body
1956,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,7o7E1nrHWncYY7PY94gCiX,252773,4,Chris Brown,Loyal
1957,0.736,0.838,0,-6.932,1,0.0725,0.0154,0.0608,0.0454,0.79,121.242,07zkNvtcmPOFlMOXbma13k,264947,4,Fetty Wap,Trap Queen
1958,0.62,0.778,4,-11.061,0,0.121,0.409,0.00258,0.0903,0.912,176.667,50IT6uy1C9ar40a6XxwBgQ,203173,4,Wiz Khalifa,Black and Yellow
1959,0.81,0.957,1,-6.049,0,0.0364,0.0165,0.284,0.248,0.962,129.985,2RSOzvKUnfDDrb2nQPfpQU,197773,4,Justin Bieber,Somebody To Love
1960,0.671,0.82,0,-5.796,1,0.048,0.0194,0.0133,0.361,0.685,122.361,7dzUZec5MnWMyQnk5klnKR,187733,4,Black Eyed Peas,Pump It
1961,0.668,0.854,0,-5.848,1,0.0426,0.276,0.00958,0.195,0.528,102.668,6ES92LMMYg49sgXRvOPbbH,239800,4,Alicia Keys,No One
1962,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,01iyCAUm8EvOFqVWYJ3dVX,230400,4,Lady Gaga,Born This Way
1963,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,5IMtdHjJ1OtkxbGe4zfUxQ,276493,4,The Wanted,Glad You Came
1964,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,4O4Z8VFczL8MxIOmqVWc1b,220707,4,Black Eyed Peas,Meet Me Halfway
1965,0.727,0.685,11,-7.159,0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,4aKIs5t9TqP59btlCGPrgw,271893,4,Cobra Starship,You Make Me Feel... (feat. Sabi)
1966,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,40ogYHQCVmrUJ2jCiM2odT,281107,4,Selena Gomez & The Scene,Naturally
1967,0.62,0.894,0,-5.546,0,0.0433,0.0182,0.0,0.35,0.772,129.939,2KjipxTHIPtoHBNx7d81Ic,229347,4,Flo Rida,Club Can't Handle Me (feat. David Guetta)
1968,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,5YPMEOJ58kfl56VHxTgwx3,201000,4,Akon,Right Now (Na Na Na)
1969,0.829,0.844,4,-4.329,0,0.0966,0.0521,0.00148,0.171,0.762,130.04,7rmUSOrOLRBzI8Uq63qYcR,236840,4,Maroon 5,Payphone
1970,0.676,0.935,11,-4.55,1,0.0692,0.357,0.0,0.853,0.85,96.055,6vGZQFUSzHTitoQfG7hlaB,166867,4,Eminem,Love The Way You Lie
1971,0.52,0.554,11,-9.39,0,0.0821,0.119,0.174,0.125,0.766,176.042,5nJUnboMKBuJi2IOZgNKtU,289694,4,Jessie J,Domino
1972,0.668,0.799,1,-3.905,1,0.0432,0.00348,1.92e-05,0.0855,0.818,126.059,7adytMIH2NAeVq2TaDjiYZ,223707,4,LMFAO,Sexy And I Know It
1973,0.844,0.751,6,-6.5,1,0.223,0.0292,1.71e-05,0.499,0.514,129.985,6QWpolEawxnSNfYOmYFG0M,280920,4,Black Eyed Peas,Rock That Body
1974,0.681,0.949,11,-4.302,0,0.0566,0.167,0.0,0.832,0.832,128.017,7h94Gugaor1PCxYJ09kW5W,204853,4,Bruno Mars,The Lazy Song
1975,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,42Ow7PS3YtCWplolUUigDo,181627,4,Justin Bieber,Never Say Never - Single Version
1976,0.6,0.84,1,-5.774,1,0.11,0.000221,2.6e-06,0.18,0.654,129.985,4x4RbsTuuqrmRoDFMyrhnA,229053,4,Train,"Hey, Soul Sister"
1977,0.562,0.783,11,-4.727,0,0.0428,0.135,1.44e-05,0.282,0.391,132.06,1xN7BpTAWnZkuSLOtRP6Qc,181787,4,Justin Bieber,Boyfriend
1978,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,3t4HeVfURZ5DuqMWz0Cmqg,215227,4,Black Eyed Peas,The Time (Dirty Bit)
1979,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,1KtD0xaLAikgIt5tPbteZQ,247933,4,Madcon,Beggin'
1980,0.599,0.885,3,-3.232,1,0.0463,0.00892,0.0,0.0699,0.576,128.048,2tftivjRsvKs0jFH9h3Ti8,244907,4,Madcon,Don't Worry (with Ray Dalton) - Radio Edit
1981,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,1r3myKmjWoOqRip99CmSj1,206080,4,Henri PFR,Until the End (feat. Raphaella)
1982,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,6BZJSdeVicl1LEtWUQKP4o,242680,4,AJR,Weak
1983,0.539,0.861,0,-3.975,0,0.0989,0.108,0.0,0.265,0.275,153.026,1gtxo3ZKU5PFdEPt6tSjH8,272827,4,Portugal. The Man,Feel It Still
1984,0.777,0.962,9,-2.113,0,0.0399,0.0364,0.214,0.663,0.762,127.943,7qCsypEBairW1WF0pgu92o,222627,4,Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)"
1985,0.828,0.755,10,-4.116,0,0.156,0.0202,9.61e-06,0.0625,0.862,108.056,2vTdEBKuXAFi6T0IbRuDff,269147,4,Starley,Call On Me - Ryan Riback Remix
1986,0.761,0.619,5,-5.741,0,0.175,0.00959,3.18e-06,0.0896,0.516,129.998,36482hNESSwELpr9sS3NbE,241307,4,Imagine Dragons,Thunder
1987,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,01TuObJVd7owWchVRuQbQw,279507,4,Shawn Mendes,There's Nothing Holdin' Me Back
1988,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,5PUvinSo4MNqW7vmomGRS7,263053,4,Charlie Puth,Attention
1989,0.588,0.664,7,-5.18,1,0.159,0.043,4.3e-05,0.639,0.333,106.502,0a4ZGSRZOgspQy2HYzU82l,353160,4,Rita Ora,Your Song
1990,0.863,0.601,7,-6.978,0,0.054,0.109,0.00764,0.0676,0.178,122.961,1iXBApi39l5r6lJj9WEXXS,251960,4,Katy Perry,Chained To The Rhythm
1991,0.881,0.59,10,-8.517,0,0.0641,0.0578,6.3e-06,0.303,0.62,117.307,1AvXB7pTYb7irnDLRfE27H,351600,4,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
1992,0.676,0.926,0,-2.244,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,0A5qqtFMG1qrNQEcjvr1A2,203908,4,Camila Cabello,Havana (feat. Young Thug)
1993,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,57kR5SniQIbsbVoIjjOUDa,247267,4,Martin Garrix,Scared to Be Lonely
1994,0.934,0.798,0,-5.665,1,0.0849,0.266,4.54e-05,0.0962,0.895,120.162,444P4wvSDa0SD5HE4YGx9B,201933,4,J Balvin,Mi Gente
1995,0.711,0.508,7,-7.299,1,0.0494,0.0354,0.0,0.141,0.665,98.098,2q6j0nlwgKlYy7xgrria4S,217800,4,DJ Khaled,Wild Thoughts (feat. Rihanna)
1996,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,2JI71GHwq2LN8mtq3iCLYo,239574,4,Martin Garrix,There for You
1997,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,5b2bu6yyATC1zMXDGScJ2d,192560,4,Jonas Blue,Mama
1998,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,6N9ZOtguCnnrvwH7zD82WJ,190186,4,Calvin Harris,Slide (feat. Frank Ocean & Migos)
1999,0.708,0.945,5,-3.247,0,0.234,0.00104,0.0803,0.227,0.545,127.96,6fmbKY1teQRfsIqVRlnTsM,203133,4,Dua Lipa,New Rules
2000,0.75,0.85,11,-4.645,1,0.0453,0.0416,0.000374,0.133,0.516,132.04,1XwZkY5i6ZJ8fGk96jbgwh,188213,4,David Guetta,2U (feat. Justin Bieber)
2001,0.768,0.567,2,-7.046,0,0.0312,0.66,0.000277,0.07,0.471,117.974,5afHIkEcVhCF1Z1CTqMUXB,186147,4,Camila Cabello,Crying in the Club
2002,0.728,0.892,4,-5.172,1,0.126,0.0144,0.0,0.469,0.826,117.976,20dJUFrfY0TBZ7HHhJgjsg,236440,4,Kygo,First Time
2003,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,46lFttIf5hnUZMGvjK0Wxo,227074,4,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
2004,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,1ixphys4A3NEXp6MDScfih,202915,4,DJ Khaled,I'm the One
2005,0.567,0.746,6,-3.748,0,0.0511,0.335,0.0,0.392,0.578,128.03,5eCgNATwXgRc4mZx9NymGJ,228750,4,Liam Payne,Strip That Down
2006,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,7MmG8p0F9N3C4AXdK6o6Eb,227267,4,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara)
2007,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,0ct6r3EGTcMLPtrXHDvVjc,176658,4,Eiffel 65,Blue (Da Ba Dee)
2008,0.318,0.851,6,-6.047,1,0.077,0.00844,6.93e-05,0.407,0.082,139.42,0H2BuFu2MuJfnF1yHKjBcp,213019,4,Zara Larsson,Lush Life
2009,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,0rHVd8h0cFwgLgPFem6S60,196000,4,OneRepublic,Counting Stars
2010,0.803,0.569,2,-7.392,1,0.0739,0.0623,0.0,0.083,0.809,107.986,3AsAuGTaDQzavZZThyYlop,188889,4,Maroon 5,Sugar
2011,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,0gb1J5UrTpzaU1s3nupgCd,189127,4,Empire of the Sun,Walking On A Dream
2012,0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,1z5jOmNswvnzjC5gFLu5Dv,187958,4,Bag Raiders,Shooting Stars
2013,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,6b3b7lILUJqXcp6w9wNQSm,224813,4,Major Lazer,Cold Water (feat. Justin Bieber & MØ)
2014,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160,4,Coldplay,Viva La Vida
2015,0.643,0.698,11,-4.094,1,0.276,0.414,0.0,0.169,0.556,75.073,3erAiWBiKsbVG39cqCrsI0,199413,4,Carly Rae Jepsen,Call Me Maybe
2016,0.78,0.726,6,-6.486,1,0.0612,0.0377,0.00337,0.133,0.623,122.007,2bGMmzUgmispbNsQIoG03Z,151230,4,Maroon 5,What Lovers Do (feat. SZA)
2017,0.802,0.755,10,-4.804,1,0.106,0.0499,0.0,0.0781,0.636,105.983,0UbMVs2WW36wJINYMWb0XH,208353,4,Milk Inc.,Walk on Water - H2O Radio Mix
2018,0.732,0.922,6,-1.829,0,0.0975,0.0348,0.0,0.146,0.589,120.033,0v3BMLcwUmAwyqJaf5997o,218250,4,Total Touch,Touch Me There
2019,0.728,0.892,4,-5.172,1,0.126,0.0144,0.0,0.469,0.826,117.976,2IFl6p0LoIfIZOn5IaxZOO,236440,4,Bobby Brown,Two Can Play That Game - Radio Edit
2020,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,1ctdfJSzp6qF2iDAVdDrfl,212400,4,Mobin Master,Show Me Love - Radio Edit
2021,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,X-Session,On and On
